Log Entry,Timestamp,Time_s,Log Entry Type,World Position (z),Rocket Velocity (z),Rocket Acceleration (z)
16746,17850,17.85,ESTIMATOR_VAR,0.274,0.206,0.127
16757,17860,17.86,ESTIMATOR_VAR,0.267,0.201,0.127
16768,17870,17.87,ESTIMATOR_VAR,0.274,0.206,0.127
16779,17880,17.88,ESTIMATOR_VAR,0.283,0.212,0.129
16791,17890,17.89,ESTIMATOR_VAR,0.275,0.206,0.132
16802,17900,17.9,ESTIMATOR_VAR,0.281,0.21,0.13
16813,17910,17.91,ESTIMATOR_VAR,0.28,0.21,0.132
16824,17920,17.92,ESTIMATOR_VAR,0.279,0.209,0.135
16836,17930,17.93,ESTIMATOR_VAR,0.278,0.208,0.132
16847,17940,17.94,ESTIMATOR_VAR,0.277,0.207,0.134
16859,17950,17.95,ESTIMATOR_VAR,0.284,0.212,0.127
16870,17960,17.96,ESTIMATOR_VAR,0.292,0.217,0.127
16882,17970,17.97,ESTIMATOR_VAR,0.284,0.212,0.126
16893,17980,17.98,ESTIMATOR_VAR,0.277,0.207,0.119
16904,17990,17.99,ESTIMATOR_VAR,0.293,0.217,0.124
16918,18000,18.0,ESTIMATOR_VAR,0.292,0.216,0.122
16930,18010,18.01,ESTIMATOR_VAR,0.293,0.216,0.122
16941,18020,18.02,ESTIMATOR_VAR,0.3,0.221,0.119
16952,18030,18.03,ESTIMATOR_VAR,0.291,0.215,0.129
16963,18040,18.04,ESTIMATOR_VAR,0.291,0.215,0.124
16975,18050,18.05,ESTIMATOR_VAR,0.281,0.208,0.134
16986,18060,18.06,ESTIMATOR_VAR,0.279,0.206,0.13
16997,18070,18.07,ESTIMATOR_VAR,0.279,0.206,0.11
17008,18080,18.08,ESTIMATOR_VAR,0.271,0.201,0.13
17020,18090,18.09,ESTIMATOR_VAR,0.256,0.19,0.14
17031,18100,18.1,ESTIMATOR_VAR,0.262,0.194,0.129
17042,18110,18.11,ESTIMATOR_VAR,0.271,0.2,0.118
17053,18120,18.12,ESTIMATOR_VAR,0.271,0.2,0.127
17065,18130,18.13,ESTIMATOR_VAR,0.285,0.21,0.13
17076,18140,18.14,ESTIMATOR_VAR,0.284,0.209,0.119
17088,18150,18.15,ESTIMATOR_VAR,0.283,0.208,0.122
17099,18160,18.16,ESTIMATOR_VAR,0.29,0.213,0.122
17111,18170,18.17,ESTIMATOR_VAR,0.296,0.217,0.122
17122,18180,18.18,ESTIMATOR_VAR,0.296,0.216,0.129
17133,18190,18.19,ESTIMATOR_VAR,0.295,0.215,0.13
17144,18200,18.2,ESTIMATOR_VAR,0.303,0.221,0.127
17156,18210,18.21,ESTIMATOR_VAR,0.304,0.221,0.119
17167,18220,18.22,ESTIMATOR_VAR,0.304,0.22,0.119
17178,18230,18.23,ESTIMATOR_VAR,0.313,0.226,0.122
17189,18240,18.24,ESTIMATOR_VAR,0.32,0.231,0.119
17201,18250,18.25,ESTIMATOR_VAR,0.327,0.235,0.118
17212,18260,18.26,ESTIMATOR_VAR,0.326,0.234,0.122
17223,18270,18.27,ESTIMATOR_VAR,0.324,0.232,0.122
17234,18280,18.28,ESTIMATOR_VAR,0.316,0.226,0.119
17246,18290,18.29,ESTIMATOR_VAR,0.321,0.23,0.116
17257,18300,18.3,ESTIMATOR_VAR,0.331,0.236,0.134
17268,18310,18.31,ESTIMATOR_VAR,0.323,0.23,0.119
17279,18320,18.32,ESTIMATOR_VAR,0.322,0.229,0.124
17291,18330,18.33,ESTIMATOR_VAR,0.33,0.234,0.114
17302,18340,18.34,ESTIMATOR_VAR,0.33,0.234,0.124
17313,18350,18.35,ESTIMATOR_VAR,0.328,0.232,0.135
17324,18360,18.36,ESTIMATOR_VAR,0.314,0.222,0.117
17337,18370,18.37,ESTIMATOR_VAR,0.312,0.221,0.122
17348,18380,18.38,ESTIMATOR_VAR,0.31,0.219,0.134
17359,18390,18.39,ESTIMATOR_VAR,0.316,0.223,0.132
17370,18400,18.4,ESTIMATOR_VAR,0.314,0.222,0.132
17382,18410,18.41,ESTIMATOR_VAR,0.329,0.232,0.132
17393,18420,18.42,ESTIMATOR_VAR,0.321,0.226,0.13
17404,18430,18.43,ESTIMATOR_VAR,0.328,0.231,0.132
17415,18440,18.44,ESTIMATOR_VAR,0.326,0.229,0.129
17427,18450,18.45,ESTIMATOR_VAR,0.333,0.233,0.126
17438,18460,18.46,ESTIMATOR_VAR,0.339,0.237,0.129
17449,18470,18.47,ESTIMATOR_VAR,0.339,0.236,0.122
17460,18480,18.48,ESTIMATOR_VAR,0.336,0.234,0.132
17472,18490,18.49,ESTIMATOR_VAR,0.336,0.234,0.134
17486,18500,18.5,ESTIMATOR_VAR,0.335,0.233,0.127
17497,18510,18.51,ESTIMATOR_VAR,0.342,0.238,0.126
17508,18520,18.52,ESTIMATOR_VAR,0.341,0.236,0.119
17520,18530,18.53,ESTIMATOR_VAR,0.332,0.23,0.118
17531,18540,18.54,ESTIMATOR_VAR,0.331,0.228,0.116
17542,18550,18.55,ESTIMATOR_VAR,0.336,0.232,0.121
17553,18560,18.56,ESTIMATOR_VAR,0.326,0.225,0.126
17566,18570,18.57,ESTIMATOR_VAR,0.335,0.23,0.122
17577,18580,18.58,ESTIMATOR_VAR,0.342,0.235,0.126
17588,18590,18.59,ESTIMATOR_VAR,0.341,0.234,0.119
17599,18600,18.6,ESTIMATOR_VAR,0.339,0.232,0.119
17611,18610,18.61,ESTIMATOR_VAR,0.336,0.23,0.119
17622,18620,18.62,ESTIMATOR_VAR,0.327,0.223,0.121
17633,18630,18.63,ESTIMATOR_VAR,0.317,0.216,0.121
17644,18640,18.64,ESTIMATOR_VAR,0.324,0.221,0.121
17656,18650,18.65,ESTIMATOR_VAR,0.336,0.229,0.143
17667,18660,18.66,ESTIMATOR_VAR,0.348,0.237,0.138
17678,18670,18.67,ESTIMATOR_VAR,0.36,0.245,0.136
17689,18680,18.68,ESTIMATOR_VAR,0.361,0.245,0.126
17701,18690,18.69,ESTIMATOR_VAR,0.358,0.242,0.124
17712,18700,18.7,ESTIMATOR_VAR,0.363,0.246,0.124
17723,18710,18.71,ESTIMATOR_VAR,0.353,0.238,0.118
17734,18720,18.72,ESTIMATOR_VAR,0.351,0.236,0.126
17746,18730,18.73,ESTIMATOR_VAR,0.349,0.235,0.137
17757,18740,18.74,ESTIMATOR_VAR,0.347,0.233,0.132
17768,18750,18.75,ESTIMATOR_VAR,0.339,0.227,0.135
17779,18760,18.76,ESTIMATOR_VAR,0.328,0.22,0.132
17792,18770,18.77,ESTIMATOR_VAR,0.342,0.229,0.129
17803,18780,18.78,ESTIMATOR_VAR,0.348,0.233,0.116
17814,18790,18.79,ESTIMATOR_VAR,0.338,0.226,0.126
17825,18800,18.8,ESTIMATOR_VAR,0.328,0.219,0.119
17837,18810,18.81,ESTIMATOR_VAR,0.327,0.217,0.11
17848,18820,18.82,ESTIMATOR_VAR,0.325,0.216,0.105
17859,18830,18.83,ESTIMATOR_VAR,0.331,0.219,0.111
17870,18840,18.84,ESTIMATOR_VAR,0.328,0.217,0.113
17882,18850,18.85,ESTIMATOR_VAR,0.318,0.21,0.126
17893,18860,18.86,ESTIMATOR_VAR,0.312,0.206,0.134
17904,18870,18.87,ESTIMATOR_VAR,0.315,0.208,0.143
17915,18880,18.88,ESTIMATOR_VAR,0.325,0.215,0.153
17927,18890,18.89,ESTIMATOR_VAR,0.327,0.216,0.138
17938,18900,18.9,ESTIMATOR_VAR,0.322,0.212,0.126
17949,18910,18.91,ESTIMATOR_VAR,0.324,0.213,0.129
17960,18920,18.92,ESTIMATOR_VAR,0.317,0.209,0.124
17972,18930,18.93,ESTIMATOR_VAR,0.324,0.213,0.121
17983,18940,18.94,ESTIMATOR_VAR,0.314,0.206,0.13
17994,18950,18.95,ESTIMATOR_VAR,0.312,0.205,0.137
18005,18960,18.96,ESTIMATOR_VAR,0.309,0.203,0.132
18018,18970,18.97,ESTIMATOR_VAR,0.315,0.207,0.119
18029,18980,18.98,ESTIMATOR_VAR,0.305,0.2,0.121
18040,18990,18.99,ESTIMATOR_VAR,0.302,0.198,0.134
18054,19000,19.0,ESTIMATOR_VAR,0.3,0.196,0.126
18066,19010,19.01,ESTIMATOR_VAR,0.306,0.2,0.122
18077,19020,19.02,ESTIMATOR_VAR,0.313,0.204,0.121
18088,19030,19.03,ESTIMATOR_VAR,0.311,0.203,0.124
18099,19040,19.04,ESTIMATOR_VAR,0.317,0.207,0.13
18111,19050,19.05,ESTIMATOR_VAR,0.322,0.211,0.124
18122,19060,19.06,ESTIMATOR_VAR,0.32,0.209,0.119
18133,19070,19.07,ESTIMATOR_VAR,0.32,0.209,0.122
18144,19080,19.08,ESTIMATOR_VAR,0.326,0.213,0.134
18156,19090,19.09,ESTIMATOR_VAR,0.323,0.211,0.121
18167,19100,19.1,ESTIMATOR_VAR,0.312,0.203,0.116
18178,19110,19.11,ESTIMATOR_VAR,0.318,0.207,0.121
18189,19120,19.12,ESTIMATOR_VAR,0.324,0.21,0.121
18201,19130,19.13,ESTIMATOR_VAR,0.322,0.209,0.126
18212,19140,19.14,ESTIMATOR_VAR,0.32,0.208,0.121
18223,19150,19.15,ESTIMATOR_VAR,0.327,0.212,0.122
18234,19160,19.16,ESTIMATOR_VAR,0.308,0.199,0.126
18247,19170,19.17,ESTIMATOR_VAR,0.298,0.192,0.122
18258,19180,19.18,ESTIMATOR_VAR,0.295,0.19,0.116
18269,19190,19.19,ESTIMATOR_VAR,0.301,0.194,0.116
18280,19200,19.2,ESTIMATOR_VAR,0.29,0.187,0.126
18292,19210,19.21,ESTIMATOR_VAR,0.296,0.191,0.119
18303,19220,19.22,ESTIMATOR_VAR,0.294,0.189,0.114
18314,19230,19.23,ESTIMATOR_VAR,0.284,0.182,0.118
18325,19240,19.24,ESTIMATOR_VAR,0.29,0.186,0.121
18337,19250,19.25,ESTIMATOR_VAR,0.296,0.19,0.121
18348,19260,19.26,ESTIMATOR_VAR,0.302,0.194,0.137
18359,19270,19.27,ESTIMATOR_VAR,0.301,0.193,0.122
18370,19280,19.28,ESTIMATOR_VAR,0.29,0.186,0.124
18382,19290,19.29,ESTIMATOR_VAR,0.287,0.184,0.13
18393,19300,19.3,ESTIMATOR_VAR,0.278,0.178,0.135
18404,19310,19.31,ESTIMATOR_VAR,0.269,0.172,0.126
18415,19320,19.32,ESTIMATOR_VAR,0.26,0.166,0.122
18427,19330,19.33,ESTIMATOR_VAR,0.266,0.17,0.124
18438,19340,19.34,ESTIMATOR_VAR,0.272,0.174,0.124
18449,19350,19.35,ESTIMATOR_VAR,0.254,0.162,0.122
18460,19360,19.36,ESTIMATOR_VAR,0.26,0.166,0.119
18472,19370,19.37,ESTIMATOR_VAR,0.259,0.165,0.121
18483,19380,19.38,ESTIMATOR_VAR,0.265,0.17,0.124
18495,19390,19.39,ESTIMATOR_VAR,0.272,0.175,0.135
18506,19400,19.4,ESTIMATOR_VAR,0.262,0.168,0.118
18518,19410,19.41,ESTIMATOR_VAR,0.261,0.167,0.132
18529,19420,19.42,ESTIMATOR_VAR,0.251,0.161,0.127
18540,19430,19.43,ESTIMATOR_VAR,0.266,0.171,0.122
18551,19440,19.44,ESTIMATOR_VAR,0.263,0.17,0.124
18563,19450,19.45,ESTIMATOR_VAR,0.269,0.174,0.138
18574,19460,19.46,ESTIMATOR_VAR,0.26,0.168,0.138
18585,19470,19.47,ESTIMATOR_VAR,0.258,0.166,0.132
18596,19480,19.48,ESTIMATOR_VAR,0.257,0.166,0.126
18608,19490,19.49,ESTIMATOR_VAR,0.255,0.165,0.129
18622,19500,19.5,ESTIMATOR_VAR,0.253,0.164,0.129
18633,19510,19.51,ESTIMATOR_VAR,0.251,0.162,0.119
18644,19520,19.52,ESTIMATOR_VAR,0.257,0.167,0.124
18656,19530,19.53,ESTIMATOR_VAR,0.241,0.156,0.121
18667,19540,19.54,ESTIMATOR_VAR,0.255,0.166,0.121
18678,19550,19.55,ESTIMATOR_VAR,0.254,0.165,0.121
18689,19560,19.56,ESTIMATOR_VAR,0.267,0.174,0.122
18701,19570,19.57,ESTIMATOR_VAR,0.273,0.178,0.129
18712,19580,19.58,ESTIMATOR_VAR,0.287,0.187,0.126
18724,19590,19.59,ESTIMATOR_VAR,0.301,0.196,0.116
18735,19600,19.6,ESTIMATOR_VAR,0.298,0.195,0.126
18747,19610,19.61,ESTIMATOR_VAR,0.296,0.193,0.121
18758,19620,19.62,ESTIMATOR_VAR,0.285,0.185,0.116
18769,19630,19.63,ESTIMATOR_VAR,0.291,0.189,0.119
18780,19640,19.64,ESTIMATOR_VAR,0.296,0.193,0.127
18792,19650,19.65,ESTIMATOR_VAR,0.302,0.197,0.124
18803,19660,19.66,ESTIMATOR_VAR,0.292,0.19,0.135
18814,19670,19.67,ESTIMATOR_VAR,0.282,0.184,0.124
18825,19680,19.68,ESTIMATOR_VAR,0.272,0.177,0.127
18837,19690,19.69,ESTIMATOR_VAR,0.278,0.181,0.135
18848,19700,19.7,ESTIMATOR_VAR,0.284,0.185,0.119
18859,19710,19.71,ESTIMATOR_VAR,0.29,0.189,0.108
18870,19720,19.72,ESTIMATOR_VAR,0.296,0.192,0.126
18882,19730,19.73,ESTIMATOR_VAR,0.292,0.19,0.116
18893,19740,19.74,ESTIMATOR_VAR,0.29,0.188,0.124
18904,19750,19.75,ESTIMATOR_VAR,0.28,0.182,0.118
18915,19760,19.76,ESTIMATOR_VAR,0.279,0.181,0.118
18927,19770,19.77,ESTIMATOR_VAR,0.284,0.184,0.13
18938,19780,19.78,ESTIMATOR_VAR,0.281,0.183,0.121
18950,19790,19.79,ESTIMATOR_VAR,0.287,0.186,0.102
18961,19800,19.8,ESTIMATOR_VAR,0.293,0.19,0.134
18973,19810,19.81,ESTIMATOR_VAR,0.299,0.194,0.134
18984,19820,19.82,ESTIMATOR_VAR,0.305,0.198,0.129
18995,19830,19.83,ESTIMATOR_VAR,0.31,0.202,0.132
19006,19840,19.84,ESTIMATOR_VAR,0.309,0.201,0.119
19018,19850,19.85,ESTIMATOR_VAR,0.314,0.204,0.121
19029,19860,19.86,ESTIMATOR_VAR,0.32,0.208,0.13
19040,19870,19.87,ESTIMATOR_VAR,0.31,0.201,0.126
19051,19880,19.88,ESTIMATOR_VAR,0.309,0.2,0.127
19063,19890,19.89,ESTIMATOR_VAR,0.297,0.192,0.129
19074,19900,19.9,ESTIMATOR_VAR,0.302,0.196,0.124
19085,19910,19.91,ESTIMATOR_VAR,0.293,0.189,0.121
19096,19920,19.92,ESTIMATOR_VAR,0.305,0.198,0.127
19108,19930,19.93,ESTIMATOR_VAR,0.311,0.201,0.121
19119,19940,19.94,ESTIMATOR_VAR,0.315,0.205,0.16
19130,19950,19.95,ESTIMATOR_VAR,0.327,0.213,0.141
19141,19960,19.96,ESTIMATOR_VAR,0.339,0.221,0.141
19153,19970,19.97,ESTIMATOR_VAR,0.351,0.228,0.129
19164,19980,19.98,ESTIMATOR_VAR,0.356,0.232,0.124
19176,19990,19.99,ESTIMATOR_VAR,0.361,0.235,0.124
19190,20000,20.0,ESTIMATOR_VAR,0.375,0.244,0.124
19202,20010,20.01,ESTIMATOR_VAR,0.38,0.247,0.108
19213,20020,20.02,ESTIMATOR_VAR,0.369,0.239,0.126
19224,20030,20.03,ESTIMATOR_VAR,0.367,0.237,0.127
19235,20040,20.04,ESTIMATOR_VAR,0.364,0.235,0.143
19247,20050,20.05,ESTIMATOR_VAR,0.354,0.228,0.142
19258,20060,20.06,ESTIMATOR_VAR,0.344,0.221,0.129
19269,20070,20.07,ESTIMATOR_VAR,0.339,0.217,0.108
19280,20080,20.08,ESTIMATOR_VAR,0.345,0.221,0.124
19292,20090,20.09,ESTIMATOR_VAR,0.343,0.219,0.13
19303,20100,20.1,ESTIMATOR_VAR,0.348,0.223,0.122
19314,20110,20.11,ESTIMATOR_VAR,0.346,0.221,0.121
19325,20120,20.12,ESTIMATOR_VAR,0.344,0.219,0.118
19337,20130,20.13,ESTIMATOR_VAR,0.34,0.216,0.132
19348,20140,20.14,ESTIMATOR_VAR,0.338,0.215,0.114
19359,20150,20.15,ESTIMATOR_VAR,0.344,0.218,0.135
19370,20160,20.16,ESTIMATOR_VAR,0.34,0.216,0.14
19382,20170,20.17,ESTIMATOR_VAR,0.345,0.219,0.121
19393,20180,20.18,ESTIMATOR_VAR,0.366,0.233,0.138
19405,20190,20.19,ESTIMATOR_VAR,0.379,0.241,0.124
19416,20200,20.2,ESTIMATOR_VAR,0.384,0.244,0.122
19428,20210,20.21,ESTIMATOR_VAR,0.389,0.248,0.13
19439,20220,20.22,ESTIMATOR_VAR,0.401,0.255,0.132
19450,20230,20.23,ESTIMATOR_VAR,0.403,0.256,0.135
19461,20240,20.24,ESTIMATOR_VAR,0.405,0.257,0.134
19473,20250,20.25,ESTIMATOR_VAR,0.402,0.255,0.132
19484,20260,20.26,ESTIMATOR_VAR,0.391,0.247,0.129
19495,20270,20.27,ESTIMATOR_VAR,0.388,0.244,0.124
19506,20280,20.28,ESTIMATOR_VAR,0.385,0.242,0.132
19518,20290,20.29,ESTIMATOR_VAR,0.382,0.239,0.119
19529,20300,20.3,ESTIMATOR_VAR,0.379,0.237,0.158
19540,20310,20.31,ESTIMATOR_VAR,0.375,0.234,0.126
19551,20320,20.32,ESTIMATOR_VAR,0.371,0.231,0.142
19563,20330,20.33,ESTIMATOR_VAR,0.376,0.234,0.11
19574,20340,20.34,ESTIMATOR_VAR,0.379,0.236,0.145
19585,20350,20.35,ESTIMATOR_VAR,0.383,0.239,0.135
19596,20360,20.36,ESTIMATOR_VAR,0.388,0.242,0.122
19608,20370,20.37,ESTIMATOR_VAR,0.383,0.238,0.129
19619,20380,20.38,ESTIMATOR_VAR,0.38,0.235,0.089
19630,20390,20.39,ESTIMATOR_VAR,0.385,0.238,0.119
19641,20400,20.4,ESTIMATOR_VAR,0.39,0.242,0.137
19654,20410,20.41,ESTIMATOR_VAR,0.395,0.244,0.108
19665,20420,20.42,ESTIMATOR_VAR,0.393,0.243,0.14
19676,20430,20.43,ESTIMATOR_VAR,0.398,0.245,0.102
19687,20440,20.44,ESTIMATOR_VAR,0.393,0.242,0.158
19699,20450,20.45,ESTIMATOR_VAR,0.383,0.235,0.122
19710,20460,20.46,ESTIMATOR_VAR,0.388,0.237,0.103
19721,20470,20.47,ESTIMATOR_VAR,0.39,0.238,0.073
19732,20480,20.48,ESTIMATOR_VAR,0.393,0.24,0.186
19744,20490,20.49,ESTIMATOR_VAR,0.374,0.227,0.079
19758,20500,20.5,ESTIMATOR_VAR,0.387,0.235,0.137
19769,20510,20.51,ESTIMATOR_VAR,0.384,0.233,0.126
19780,20520,20.52,ESTIMATOR_VAR,0.388,0.235,0.122
19792,20530,20.53,ESTIMATOR_VAR,0.383,0.232,0.127
19803,20540,20.54,ESTIMATOR_VAR,0.383,0.231,0.102
19814,20550,20.55,ESTIMATOR_VAR,0.38,0.229,0.124
19825,20560,20.56,ESTIMATOR_VAR,0.368,0.22,0.124
19837,20570,20.57,ESTIMATOR_VAR,0.368,0.219,0.102
