Log Entry,Timestamp,Time_s,Log Entry Type,Sensor Board ID,Sensor Type,Hour,Minute,Second,Latitude [deg],Latitude [decimal],Longitude [deg],Longitude [decimal],Satellite,Altitude,HDOP
50542,57501,57.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
50543,57501,57.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
51004,58001,58.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
51005,58001,58.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
51006,58001,58.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
51468,58501,58.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
51469,58501,58.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
51470,58501,58.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
51931,59001,59.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
51932,59001,59.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
51933,59001,59.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
52395,59501,59.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
52396,59501,59.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
52397,59501,59.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
52858,60001,60.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
52859,60001,60.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
52860,60001,60.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
53322,60501,60.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
53323,60501,60.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
53324,60501,60.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
53785,61001,61.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
53786,61001,61.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
53787,61001,61.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
54249,61501,61.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
54250,61501,61.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
54251,61501,61.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
54712,62001,62.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
54713,62001,62.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
54714,62001,62.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
55176,62501,62.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
55177,62501,62.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
55178,62501,62.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
55639,63001,63.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
55640,63001,63.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
55641,63001,63.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
56103,63501,63.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
56104,63501,63.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
56105,63501,63.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
56566,64001,64.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
56567,64001,64.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
56568,64001,64.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
57030,64501,64.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
57031,64501,64.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
57032,64501,64.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
57493,65001,65.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
57494,65001,65.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
57495,65001,65.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
57957,65501,65.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
57958,65501,65.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
57959,65501,65.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
58420,66001,66.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
58421,66001,66.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
58422,66001,66.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
58884,66501,66.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
58885,66501,66.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
58886,66501,66.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
59347,67001,67.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
59348,67001,67.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
59349,67001,67.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
59811,67501,67.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
59812,67501,67.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
59813,67501,67.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
60274,68001,68.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
60275,68001,68.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
60276,68001,68.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
60738,68501,68.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
60739,68501,68.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
60740,68501,68.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
61201,69001,69.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
61202,69001,69.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
61203,69001,69.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
61665,69501,69.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
61666,69501,69.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
61667,69501,69.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
62128,70001,70.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
62129,70001,70.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
62130,70001,70.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
62592,70501,70.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
62593,70501,70.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
62594,70501,70.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
63055,71001,71.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
63056,71001,71.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
63057,71001,71.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
63519,71501,71.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
63520,71501,71.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
63521,71501,71.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
63982,72001,72.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
63983,72001,72.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
63984,72001,72.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
64446,72501,72.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
64447,72501,72.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
64448,72501,72.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
64909,73001,73.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
64910,73001,73.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
64911,73001,73.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
65373,73501,73.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
65374,73501,73.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
65375,73501,73.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
65836,74001,74.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
65837,74001,74.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
65838,74001,74.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
66300,74501,74.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
66301,74501,74.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
66302,74501,74.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
66763,75001,75.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
66764,75001,75.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
66765,75001,75.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
67226,75501,75.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
67227,75501,75.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
67228,75501,75.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
67690,76001,76.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
67691,76001,76.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
67692,76001,76.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
68153,76501,76.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
68154,76501,76.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
68155,76501,76.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
68617,77001,77.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
68618,77001,77.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
68619,77001,77.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
69080,77501,77.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
69081,77501,77.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
69082,77501,77.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
69544,78001,78.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
69545,78001,78.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
69546,78001,78.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
70007,78501,78.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
70008,78501,78.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
70009,78501,78.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
70471,79001,79.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
70472,79001,79.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
70473,79001,79.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
70934,79501,79.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
70935,79501,79.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
70936,79501,79.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
71398,80001,80.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
71399,80001,80.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
71400,80001,80.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
71861,80501,80.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
71862,80501,80.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
71863,80501,80.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
72325,81001,81.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
72326,81001,81.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
72327,81001,81.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
72788,81501,81.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
72789,81501,81.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
72790,81501,81.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
73252,82001,82.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
73253,82001,82.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
73254,82001,82.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
73715,82501,82.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
73716,82501,82.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
73717,82501,82.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
74179,83001,83.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
74180,83001,83.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
74181,83001,83.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
74642,83501,83.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
74643,83501,83.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
74644,83501,83.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
75106,84001,84.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
75107,84001,84.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
75108,84001,84.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
75569,84501,84.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
75570,84501,84.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
75571,84501,84.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
76033,85001,85.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
76034,85001,85.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
76035,85001,85.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
76496,85501,85.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
76497,85501,85.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
76498,85501,85.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
76960,86001,86.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
76961,86001,86.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
76962,86001,86.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
77423,86501,86.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
77424,86501,86.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
77425,86501,86.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
77887,87001,87.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
77888,87001,87.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
77889,87001,87.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
78350,87501,87.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
78351,87501,87.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
78352,87501,87.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
78814,88001,88.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
78815,88001,88.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
78816,88001,88.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
79277,88501,88.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
79278,88501,88.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
79279,88501,88.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
79741,89001,89.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
79742,89001,89.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
79743,89001,89.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
80204,89501,89.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
80205,89501,89.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
80206,89501,89.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
80668,90001,90.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
80669,90001,90.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
80670,90001,90.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
81131,90501,90.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
81132,90501,90.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
81133,90501,90.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
81595,91001,91.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
81596,91001,91.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
81597,91001,91.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
82058,91501,91.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
82059,91501,91.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
82060,91501,91.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
82522,92001,92.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
82523,92001,92.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
82524,92001,92.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
82985,92501,92.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
82986,92501,92.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
82987,92501,92.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
83449,93001,93.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
83450,93001,93.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
83451,93001,93.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
83912,93501,93.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
83913,93501,93.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
83914,93501,93.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
84376,94001,94.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
84377,94001,94.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
84378,94001,94.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
84839,94501,94.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
84840,94501,94.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
84841,94501,94.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
85303,95001,95.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
85304,95001,95.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
85305,95001,95.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
85766,95501,95.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
85767,95501,95.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
85768,95501,95.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
86230,96001,96.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
86231,96001,96.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
86232,96001,96.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
86693,96501,96.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
86694,96501,96.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
86695,96501,96.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
87157,97001,97.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
87158,97001,97.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
87159,97001,97.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
87620,97501,97.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
87621,97501,97.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
87622,97501,97.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
88084,98001,98.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
88085,98001,98.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
88086,98001,98.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
88547,98501,98.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
88548,98501,98.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
88549,98501,98.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
89011,99001,99.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
89012,99001,99.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
89013,99001,99.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
89474,99501,99.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
89475,99501,99.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
89476,99501,99.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
89938,100001,100.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
89939,100001,100.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
89940,100001,100.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
90401,100501,100.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
90402,100501,100.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
90403,100501,100.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
90864,101001,101.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
90865,101001,101.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
90873,101001,101.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
91328,101501,101.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
91329,101501,101.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
91330,101501,101.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
91791,102001,102.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
91792,102001,102.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
91793,102001,102.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
92255,102501,102.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
92256,102501,102.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
92257,102501,102.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
92718,103001,103.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
92719,103001,103.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
92720,103001,103.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
93182,103501,103.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
93183,103501,103.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
93184,103501,103.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
93645,104001,104.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
93646,104001,104.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
93647,104001,104.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
94109,104501,104.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
94110,104501,104.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
94111,104501,104.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
94572,105001,105.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
94573,105001,105.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
94574,105001,105.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
95036,105501,105.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
95037,105501,105.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
95038,105501,105.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
95499,106001,106.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
95500,106001,106.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
95501,106001,106.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
95963,106501,106.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
95964,106501,106.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
95965,106501,106.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
96426,107001,107.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
96427,107001,107.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
96428,107001,107.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
96890,107501,107.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
96891,107501,107.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
96892,107501,107.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
97353,108001,108.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
97354,108001,108.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
97355,108001,108.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
97817,108501,108.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
97818,108501,108.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
97819,108501,108.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
98280,109001,109.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
98281,109001,109.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
98282,109001,109.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
98744,109501,109.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
98745,109501,109.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
98746,109501,109.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
99207,110001,110.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
99208,110001,110.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
99209,110001,110.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
99671,110501,110.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
99672,110501,110.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
99673,110501,110.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
100134,111001,111.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
100135,111001,111.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
100136,111001,111.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
100598,111501,111.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
100599,111501,111.501,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
100600,111501,111.501,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
101061,112001,112.001,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
101062,112001,112.001,SENSOR,2,GPS,0,0,0,0,0,0,0,0,0,0
101063,112001,112.001,SENSOR,3,GPS,0,0,0,0,0,0,0,0,0,0
101525,112501,112.501,SENSOR,1,GPS,0,0,0,0,0,0,0,0,0,0
